Year,Status,Income Level,Marginal Tax Rate
1982,Married Filing Seperately,1500000,0.5
1982,Married Filing Seperately,2000000,0.5
1982,Married Filing Seperately,5000000,0.5
1982,Married Filing Seperately,10000000,0.5
1982,Married Filing Seperately,20000000,0.5
1982,Married Filing Seperately,50000000,0.5
1982,Married Filing Seperately,100000000,0.5
1982,Married Filing Seperately,500000000,0.5
1982,Married Filing Seperately,1000000000,0.5
1982,Single,20000,0.17
1982,Single,30000,0.22
1982,Single,40000,0.23
1982,Single,50000,0.31
1982,Single,70000,0.35000000000000003
1982,Single,100000,0.44
1982,Single,150000,0.5
1982,Single,200000,0.5
1982,Single,250000,0.5
1982,Single,300000,0.5
1982,Single,500000,0.5
1982,Single,800000,0.5
1982,Single,1000000,0.5
1982,Single,1500000,0.5
1982,Single,2000000,0.5
1982,Single,5000000,0.5
1982,Single,10000000,0.5
1982,Single,20000000,0.5
1982,Single,50000000,0.5
1982,Single,100000000,0.5
1982,Single,500000000,0.5
1982,Single,1000000000,0.5
1983,Head of Household,20000,0.15
1983,Head of Household,30000,0.18
1983,Head of Household,40000,0.21
1983,Head of Household,50000,0.25
1983,Head of Household,70000,0.29
1983,Head of Household,100000,0.37
1983,Head of Household,150000,0.44
1983,Head of Household,200000,0.48
1983,Head of Household,250000,0.5
1983,Head of Household,300000,0.5
1983,Head of Household,500000,0.5
1983,Head of Household,800000,0.5
1983,Head of Household,1000000,0.5
1983,Head of Household,1500000,0.5
1983,Head of Household,2000000,0.5
1983,Head of Household,5000000,0.5
1983,Head of Household,10000000,0.5
1983,Head of Household,20000000,0.5
1983,Head of Household,50000000,0.5
1983,Head of Household,100000000,0.5
1983,Head of Household,500000000,0.5
1983,Head of Household,1000000000,0.5
1983,Married Filing Jointly,20000,0.13
1983,Married Filing Jointly,30000,0.15
1983,Married Filing Jointly,40000,0.17
1983,Married Filing Jointly,50000,0.19
1983,Married Filing Jointly,70000,0.26
1983,Married Filing Jointly,100000,0.35000000000000003
1983,Married Filing Jointly,150000,0.4
1983,Married Filing Jointly,200000,0.44
1983,Married Filing Jointly,250000,0.48
1983,Married Filing Jointly,300000,0.5
1983,Married Filing Jointly,500000,0.5
1983,Married Filing Jointly,800000,0.5
1983,Married Filing Jointly,1000000,0.5
1983,Married Filing Jointly,1500000,0.5
1983,Married Filing Jointly,2000000,0.5
1983,Married Filing Jointly,5000000,0.5
1983,Married Filing Jointly,10000000,0.5
1983,Married Filing Jointly,20000000,0.5
1983,Married Filing Jointly,50000000,0.5
1983,Married Filing Jointly,100000000,0.5
1983,Married Filing Jointly,500000000,0.5
1983,Married Filing Jointly,1000000000,0.5
1983,Married Filing Seperately,20000,0.17
1983,Married Filing Seperately,30000,0.23
1983,Married Filing Seperately,40000,0.3
1983,Married Filing Seperately,50000,0.35000000000000003
1983,Married Filing Seperately,70000,0.4
1983,Married Filing Seperately,100000,0.44
1983,Married Filing Seperately,150000,0.5
1983,Married Filing Seperately,200000,0.5
1983,Married Filing Seperately,250000,0.5
1983,Married Filing Seperately,300000,0.5
1983,Married Filing Seperately,500000,0.5
1983,Married Filing Seperately,800000,0.5
1983,Married Filing Seperately,1000000,0.5
1983,Married Filing Seperately,1500000,0.5
1983,Married Filing Seperately,2000000,0.5
1983,Married Filing Seperately,5000000,0.5
1983,Married Filing Seperately,10000000,0.5
1983,Married Filing Seperately,20000000,0.5
1983,Married Filing Seperately,50000000,0.5
1983,Married Filing Seperately,100000000,0.5
1983,Married Filing Seperately,500000000,0.5
1983,Married Filing Seperately,1000000000,0.5
1983,Single,20000,0.15
1983,Single,30000,0.19
1983,Single,40000,0.24
1983,Single,50000,0.28
1983,Single,70000,0.32
1983,Single,100000,0.4
1983,Single,150000,0.5
1983,Single,200000,0.5
1983,Single,250000,0.5
1983,Single,300000,0.5
1983,Single,500000,0.5
1983,Single,800000,0.5
1983,Single,1000000,0.5
1983,Single,1500000,0.5
1983,Single,2000000,0.5
1983,Single,5000000,0.5
1983,Single,10000000,0.5
1983,Single,20000000,0.5
1983,Single,50000000,0.5
1983,Single,100000000,0.5
1983,Single,500000000,0.5
1983,Single,1000000000,0.5
1984,Head of Household,20000,0.14
1984,Head of Household,30000,0.18
1984,Head of Household,40000,0.2
1984,Head of Household,50000,0.24
1984,Head of Household,70000,0.28
1984,Head of Household,100000,0.35000000000000003
1984,Head of Household,150000,0.42
1984,Head of Household,200000,0.45
1984,Head of Household,250000,0.48
1984,Head of Household,300000,0.5
1984,Head of Household,500000,0.5
1984,Head of Household,800000,0.5
1984,Head of Household,1000000,0.5
1984,Head of Household,1500000,0.5
1984,Head of Household,2000000,0.5
1984,Head of Household,5000000,0.5
1984,Head of Household,10000000,0.5
1984,Head of Household,20000000,0.5
1984,Head of Household,50000000,0.5
1984,Head of Household,100000000,0.5
1984,Head of Household,500000000,0.5
1984,Head of Household,1000000000,0.5
1984,Married Filing Jointly,20000,0.14
1984,Married Filing Jointly,30000,0.14
1984,Married Filing Jointly,40000,0.16
1984,Married Filing Jointly,50000,0.18
1984,Married Filing Jointly,70000,0.25
1984,Married Filing Jointly,100000,0.33
1984,Married Filing Jointly,150000,0.38
1984,Married Filing Jointly,200000,0.42
1984,Married Filing Jointly,250000,0.45
1984,Married Filing Jointly,300000,0.49
1984,Married Filing Jointly,500000,0.5
1984,Married Filing Jointly,800000,0.5
1984,Married Filing Jointly,1000000,0.5
1984,Married Filing Jointly,1500000,0.5
1984,Married Filing Jointly,2000000,0.5
1984,Married Filing Jointly,5000000,0.5
1984,Married Filing Jointly,10000000,0.5
1984,Married Filing Jointly,20000000,0.5
1984,Married Filing Jointly,50000000,0.5
1984,Married Filing Jointly,100000000,0.5
1984,Married Filing Jointly,500000000,0.5
1984,Married Filing Jointly,1000000000,0.5
1984,Married Filing Seperately,20000,0.16
1984,Married Filing Seperately,30000,0.22
1984,Married Filing Seperately,40000,0.28
1984,Married Filing Seperately,50000,0.33
1984,Married Filing Seperately,70000,0.38
1984,Married Filing Seperately,100000,0.42
1984,Married Filing Seperately,150000,0.49
1984,Married Filing Seperately,200000,0.49
1984,Married Filing Seperately,250000,0.5
1984,Married Filing Seperately,300000,0.5
1984,Married Filing Seperately,500000,0.5
1984,Married Filing Seperately,800000,0.5
1984,Married Filing Seperately,1000000,0.5
1984,Married Filing Seperately,1500000,0.5
1984,Married Filing Seperately,2000000,0.5
1984,Married Filing Seperately,5000000,0.5
1984,Married Filing Seperately,10000000,0.5
1984,Married Filing Seperately,20000000,0.5
1984,Married Filing Seperately,50000000,0.5
1984,Married Filing Seperately,100000000,0.5
1984,Married Filing Seperately,500000000,0.5
1984,Married Filing Seperately,1000000000,0.5
1984,Single,20000,0.15
1984,Single,30000,0.18
1984,Single,40000,0.23
1984,Single,50000,0.26
1984,Single,70000,0.3
1984,Single,100000,0.38
1984,Single,150000,0.48
1984,Single,200000,0.48
1984,Single,250000,0.5
1984,Single,300000,0.5
1984,Single,500000,0.5
1984,Single,800000,0.5
1984,Single,1000000,0.5
1984,Single,1500000,0.5
1984,Single,2000000,0.5
1984,Single,5000000,0.5
1984,Single,10000000,0.5
1984,Single,20000000,0.5
1984,Single,50000000,0.5
1984,Single,100000000,0.5
1984,Single,500000000,0.5
1984,Single,1000000000,0.5
1985,Head of Household,20000,0.14
1985,Head of Household,30000,0.17
1985,Head of Household,40000,0.2
1985,Head of Household,50000,0.24
1985,Head of Household,70000,0.28
1985,Head of Household,100000,0.35000000000000003
1985,Head of Household,150000,0.42
1985,Head of Household,200000,0.45
1985,Head of Household,250000,0.48
1985,Head of Household,300000,0.5
1985,Head of Household,500000,0.5
1985,Head of Household,800000,0.5
1985,Head of Household,1000000,0.5
1985,Head of Household,1500000,0.5
1985,Head of Household,2000000,0.5
1985,Head of Household,5000000,0.5
1985,Head of Household,10000000,0.5
1985,Head of Household,20000000,0.5
1985,Head of Household,50000000,0.5
1985,Head of Household,100000000,0.5
1985,Head of Household,500000000,0.5
1985,Head of Household,1000000000,0.5
1985,Married Filing Jointly,20000,0.14
1985,Married Filing Jointly,30000,0.14
1985,Married Filing Jointly,40000,0.16
1985,Married Filing Jointly,50000,0.18
1985,Married Filing Jointly,70000,0.25
1985,Married Filing Jointly,100000,0.33
1985,Married Filing Jointly,150000,0.38
1985,Married Filing Jointly,200000,0.42
1985,Married Filing Jointly,250000,0.45
1985,Married Filing Jointly,300000,0.49
1985,Married Filing Jointly,500000,0.5
1985,Married Filing Jointly,800000,0.5
1985,Married Filing Jointly,1000000,0.5
1985,Married Filing Jointly,1500000,0.5
1985,Married Filing Jointly,2000000,0.5
1985,Married Filing Jointly,5000000,0.5
1985,Married Filing Jointly,10000000,0.5
1985,Married Filing Jointly,20000000,0.5
1985,Married Filing Jointly,50000000,0.5
1985,Married Filing Jointly,100000000,0.5
1985,Married Filing Jointly,500000000,0.5
1985,Married Filing Jointly,1000000000,0.5
1985,Married Filing Seperately,20000,0.16
1985,Married Filing Seperately,30000,0.22
1985,Married Filing Seperately,40000,0.28
1985,Married Filing Seperately,50000,0.33
1985,Married Filing Seperately,70000,0.38
1985,Married Filing Seperately,100000,0.42
1985,Married Filing Seperately,150000,0.49
1985,Married Filing Seperately,200000,0.49
1985,Married Filing Seperately,250000,0.5
1985,Married Filing Seperately,300000,0.5
1985,Married Filing Seperately,500000,0.5
1985,Married Filing Seperately,800000,0.5
1985,Married Filing Seperately,1000000,0.5
1985,Married Filing Seperately,1500000,0.5
1985,Married Filing Seperately,2000000,0.5
1985,Married Filing Seperately,5000000,0.5
1985,Married Filing Seperately,10000000,0.5
1985,Married Filing Seperately,20000000,0.5
1985,Married Filing Seperately,50000000,0.5
1985,Married Filing Seperately,100000000,0.5
1985,Married Filing Seperately,500000000,0.5
1985,Married Filing Seperately,1000000000,0.5
1985,Single,20000,0.15
1985,Single,30000,0.18
1985,Single,40000,0.23
1985,Single,50000,0.26
1985,Single,70000,0.3
1985,Single,100000,0.38
1985,Single,150000,0.48
1985,Single,200000,0.48
1985,Single,250000,0.5
1985,Single,300000,0.5
1985,Single,500000,0.5
1985,Single,800000,0.5
1985,Single,1000000,0.5
1985,Single,1500000,0.5
1985,Single,2000000,0.5
1985,Single,5000000,0.5
1985,Single,10000000,0.5
1985,Single,20000000,0.5
1985,Single,50000000,0.5
1985,Single,100000000,0.5
1985,Single,500000000,0.5
1985,Single,1000000000,0.5
1986,Head of Household,20000,0.14
1986,Head of Household,30000,0.18
1986,Head of Household,40000,0.2
1986,Head of Household,50000,0.24
1986,Head of Household,70000,0.28
1986,Head of Household,100000,0.35000000000000003
1986,Head of Household,150000,0.42
1986,Head of Household,200000,0.45
1986,Head of Household,250000,0.48
1986,Head of Household,300000,0.5
1986,Head of Household,500000,0.5
1986,Head of Household,800000,0.5
1986,Head of Household,1000000,0.5
1986,Head of Household,1500000,0.5
1986,Head of Household,2000000,0.5
1986,Head of Household,5000000,0.5
1986,Head of Household,10000000,0.5
1986,Head of Household,20000000,0.5
1986,Head of Household,50000000,0.5
1986,Head of Household,100000000,0.5
1986,Head of Household,500000000,0.5
1986,Head of Household,1000000000,0.5
1986,Married Filing Jointly,20000,0.14
1986,Married Filing Jointly,30000,0.14
1986,Married Filing Jointly,40000,0.16
1986,Married Filing Jointly,50000,0.18
1986,Married Filing Jointly,70000,0.25
1986,Married Filing Jointly,100000,0.33
1986,Married Filing Jointly,150000,0.38
1986,Married Filing Jointly,200000,0.42
1986,Married Filing Jointly,250000,0.45
1986,Married Filing Jointly,300000,0.49
1986,Married Filing Jointly,500000,0.5
1986,Married Filing Jointly,800000,0.5
1986,Married Filing Jointly,1000000,0.5
1986,Married Filing Jointly,1500000,0.5
1986,Married Filing Jointly,2000000,0.5
1986,Married Filing Jointly,5000000,0.5
1986,Married Filing Jointly,10000000,0.5
1986,Married Filing Jointly,20000000,0.5
1986,Married Filing Jointly,50000000,0.5
1986,Married Filing Jointly,100000000,0.5
1986,Married Filing Jointly,500000000,0.5
1986,Married Filing Jointly,1000000000,0.5
1986,Married Filing Seperately,20000,0.16
1986,Married Filing Seperately,30000,0.22
1986,Married Filing Seperately,40000,0.28
1986,Married Filing Seperately,50000,0.33
1986,Married Filing Seperately,70000,0.38
1986,Married Filing Seperately,100000,0.42
1986,Married Filing Seperately,150000,0.49
1986,Married Filing Seperately,200000,0.49
1986,Married Filing Seperately,250000,0.5
1986,Married Filing Seperately,300000,0.5
1986,Married Filing Seperately,500000,0.5
1986,Married Filing Seperately,800000,0.5
1986,Married Filing Seperately,1000000,0.5
1986,Married Filing Seperately,1500000,0.5
1986,Married Filing Seperately,2000000,0.5
1986,Married Filing Seperately,5000000,0.5
1986,Married Filing Seperately,10000000,0.5
1986,Married Filing Seperately,20000000,0.5
1986,Married Filing Seperately,50000000,0.5
1986,Married Filing Seperately,100000000,0.5
1986,Married Filing Seperately,500000000,0.5
1986,Married Filing Seperately,1000000000,0.5
1986,Single,20000,0.15
1986,Single,30000,0.18
1986,Single,40000,0.23
1986,Single,50000,0.26
1986,Single,70000,0.3
1986,Single,100000,0.38
1986,Single,150000,0.48
1986,Single,200000,0.48
1986,Single,250000,0.5
1986,Single,300000,0.5
1986,Single,500000,0.5
1986,Single,800000,0.5
1986,Single,1000000,0.5
1986,Single,1500000,0.5
1986,Single,2000000,0.5
1986,Single,5000000,0.5
1986,Single,10000000,0.5
1986,Single,20000000,0.5
1986,Single,50000000,0.5
1986,Single,100000000,0.5
1986,Single,500000000,0.5
1986,Single,1000000000,0.5
1987,Head of Household,20000,0.15
1987,Head of Household,30000,0.15
1987,Head of Household,40000,0.15
1987,Head of Household,50000,0.15
1987,Head of Household,70000,0.28
1987,Head of Household,100000,0.35000000000000003
1987,Head of Household,150000,0.35000000000000003
1987,Head of Household,200000,0.385
1987,Head of Household,250000,0.385
1987,Head of Household,300000,0.385
1987,Head of Household,500000,0.385
1987,Head of Household,800000,0.385
1987,Head of Household,1000000,0.385
1987,Head of Household,1500000,0.385
1987,Head of Household,2000000,0.385
1987,Head of Household,5000000,0.385
1987,Head of Household,10000000,0.385
1987,Head of Household,20000000,0.385
1987,Head of Household,50000000,0.385
1987,Head of Household,100000000,0.385
1987,Head of Household,500000000,0.385
1987,Head of Household,1000000000,0.385
1987,Married Filing Jointly,20000,0.15
1987,Married Filing Jointly,30000,0.15
1987,Married Filing Jointly,40000,0.15
1987,Married Filing Jointly,50000,0.15
1987,Married Filing Jointly,70000,0.28
1987,Married Filing Jointly,100000,0.28
1987,Married Filing Jointly,150000,0.35000000000000003
1987,Married Filing Jointly,200000,0.35000000000000003
1987,Married Filing Jointly,250000,0.385
1987,Married Filing Jointly,300000,0.385
1987,Married Filing Jointly,500000,0.385
1987,Married Filing Jointly,800000,0.385
1987,Married Filing Jointly,1000000,0.385
1987,Married Filing Jointly,1500000,0.385
1987,Married Filing Jointly,2000000,0.385
1987,Married Filing Jointly,5000000,0.385
1987,Married Filing Jointly,10000000,0.385
1987,Married Filing Jointly,20000000,0.385
1987,Married Filing Jointly,50000000,0.385
1987,Married Filing Jointly,100000000,0.385
1987,Married Filing Jointly,500000000,0.385
1987,Married Filing Jointly,1000000000,0.385
1987,Married Filing Seperately,20000,0.15
